area,subarea,companyName,tel,postcodeDoro,addressDoro,addressJibun,filter,filternight,filter365,latitude,longitude,time
제주시,한경면,신창약국,064-772-3799,63002,제주특별자치도 제주시 한경면 두신로 75,제주특별자치도 제주시 한경면 신창리 268-1,1,,,33.34985648,126.1828066,
제주시,한경면,차귀도 약국,064-773-2022,63008,제주특별자치도 제주시 한경면 고산로 8,제주특별자치도 제주시 한경면 고산리 2863번지 4호,1,,,33.30165645,126.1798297,
제주시,한경면,장수약국,064-772-5834,63008,제주특별자치도 제주시 한경면 고산로 16,제주특별자치도 제주시 한경면 고산리 2854번지,1,,,33.30240959,126.1797807,
제주시,한림읍,새별약국,064-796-7966,63013,"제주특별자치도 제주시 한림읍 동명북1길 11, 1층 102호",제주특별자치도 제주시 한림읍 동명리 1601번지 11호,1,,,33.40867061,126.2643352,
제주시,한림읍,한그루약국,064-796-5077,63013,"제주특별자치도 제주시 한림읍 한림상로 116, 103호",제주특별자치도 제주시 한림읍 동명리 1592-3,1,,,33.4099007,126.2653694,
제주시,한림읍,달래약국,064-796-6595,63028,"제주특별자치도 제주시 한림읍 한림중앙로 71, 1층",제주특별자치도 제주시 한림읍 한림리 915-6,1,,,33.4087708,126.2666731,
제주시,한림읍,은솔약국,064-796-7474,63029,제주특별자치도 제주시 한림읍 한림중앙로 46,제주특별자치도 제주시 한림읍 한림리 936번지 7호,1,,,33.41059602,126.2651072,
제주시,한림읍,세창약국,064-796-2567,63029,제주특별자치도 제주시 한림읍 한림중앙로 1,제주특별자치도 제주시 한림읍 한림리 1073-1,1,,,33.4145826,126.264869,
제주시,한림읍,태안약국,064-796-8050,63029,제주특별자치도 제주시 한림읍 한림중앙로 29,제주특별자치도 제주시 한림읍 한림리 1198번지 10호,1,,,33.41216825,126.265191,
제주시,한림읍,동서약국,064-796-2176,63030,제주특별자치도 제주시 한림읍 한림로 682,제주특별자치도 제주시 한림읍 한림리 1303번지 14호,1,,,33.41553253,126.2653136,
제주시,한림읍,한림약국,064-796-7309,63031,제주특별자치도 제주시 한림읍 한림로 679,제주특별자치도 제주시 한림읍 한림리 1315번지 3호,1,,,33.41549227,126.2649251,
제주시,한림읍,현재약국,064-796-9333,63032,제주특별자치도 제주시 한림읍 한림로 650,제주특별자치도 제주시 한림읍 한림리 1401번지 3호,2,월/화/수/목/금/토,,33.41368576,126.262828,
제주시,한림읍,녹십자약국,064-796-9001,63032,제주특별자치도 제주시 한림읍 한림중앙로 4,제주특별자치도 제주시 한림읍 한림리 1213번지 3호,1,,,33.41446639,126.2645811,
제주시,한림읍,중앙약국,064-796-2051,63032,제주특별자치도 제주시 한림읍 한림로 664,제주특별자치도 제주시 한림읍 한림리 1420번지,1,,,33.41436079,126.2640592,
제주시,화북동,동화약국,064-723-6462,63288,제주특별자치도 제주시 일주동로 241 (화북일동),제주특별자치도 제주시 화북일동 1239번지 6호,1,,,33.5198328,126.5709609,
제주시,화북동,365매일약국,064-702-3172,63288,제주특별자치도 제주시 일주동로 227 (화북일동),제주특별자치도 제주시 화북일동 1923-3,1,,,33.51941978,126.5697665,
제주시,화북동,월마트약국,064-723-4947,63288,"제주특별자치도 제주시 일주동로 229, 1층 B호 (화북일동, 동인빌딩)",제주특별자치도 제주시 화북일동 1921번지 5호,1,,,33.51944259,126.5699478,
제주시,화북동,우리아빠약국,064-751-3732,63288,"제주특별자치도 제주시 일주동로 255, 1층 (화북일동)",제주특별자치도 제주시 화북일동 1257-7,1,,,33.52063422,126.5722108,
제주시,화북동,화북약국,064-756-1428,63289,"제주특별자치도 제주시 일주동로 199 (화북일동,2층)",제주특별자치도 제주시 화북일동 1989번지 10호 2층,1,,,33.51902292,126.5668466,
제주시,화북동,바로약국,064-723-3273,63289,"제주특별자치도 제주시 일주동로 197, 1층 (화북일동)",제주특별자치도 제주시 화북일동 1989번지 12호 1층,1,,,33.51898015,126.5665798,
제주시,화북동,온누리한솔약국,064-725-0270,63292,제주특별자치도 제주시 일주동로 181 (화북일동),제주특별자치도 제주시 화북일동 1984번지 11호,1,,,33.51902708,126.5648186,
제주시,화북동,화북남문약국,064-758-6363,63292,제주특별자치도 제주시 일주동로 185 (화북일동),제주특별자치도 제주시 화북일동 1984번지 9호,1,,,33.5191288,126.5652368,
제주시,화북동,옵티마힐링약국,064-757-6860,63300,"제주특별자치도 제주시 동화로 28, 1층 (화북일동)",제주특별자치도 제주시 화북일동 1152번지 5호,1,,,33.51784274,126.5727941,
제주시,화북동,그린약국,064-727-1175,63300,"제주특별자치도 제주시 동화로 30, 1층 (화북일동)",제주특별자치도 제주시 화북일동 1155번지 2호,1,,,33.51760525,126.5727901,
제주시,화북동,비타민약국,064-702-4824,63300,"제주특별자치도 제주시 일주동로 250, 1층 (화북일동)",제주특별자치도 제주시 화북일동 1238번지,1,,,33.51972318,126.5719812,
제주시,화북동,무지개약국,064-723-0888,63303,"제주특별자치도 제주시 화삼로1길 14, 1층 (화북일동)",제주특별자치도 제주시 화북일동 1015번지 3호 1층,1,,,33.51474298,126.5752607,
